algorithm,size,seconds
quick_hoare_partition,400000,0.050157800
quick_hoare_partition,410000,0.052455200
quick_hoare_partition,420000,0.052333400
quick_hoare_partition,430000,0.053150600
quick_hoare_partition,440000,0.053667200
quick_hoare_partition,450000,0.052979200
quick_hoare_partition,460000,0.057491200
quick_hoare_partition,470000,0.055656000
quick_hoare_partition,480000,0.058281800
quick_hoare_partition,490000,0.057558800
quick_hoare_partition,500000,0.057292800
quick_hoare_partition,510000,0.058529600
quick_hoare_partition,520000,0.062779600
quick_hoare_partition,530000,0.064497200
quick_hoare_partition,540000,0.061786000
quick_hoare_partition,550000,0.063749600
quick_hoare_partition,560000,0.066225400
quick_hoare_partition,570000,0.065989000
quick_hoare_partition,580000,0.069811200
quick_hoare_partition,590000,0.071684000
quick_hoare_partition,600000,0.067508600
quick_hoare_partition,610000,0.069568400
quick_hoare_partition,620000,0.069903400
quick_hoare_partition,630000,0.077075600
quick_hoare_partition,640000,0.076243800
quick_hoare_partition,650000,0.077512000
quick_hoare_partition,660000,0.080279200
quick_hoare_partition,670000,0.078085600
quick_hoare_partition,680000,0.077231200
quick_hoare_partition,690000,0.079932600
quick_hoare_partition,700000,0.082953000
quick_hoare_partition,710000,0.090515000
quick_hoare_partition,720000,0.089468800
quick_hoare_partition,730000,0.085991800
quick_hoare_partition,740000,0.086735400
quick_hoare_partition,750000,0.087903800
quick_hoare_partition,760000,0.088755600
quick_hoare_partition,770000,0.093975000
quick_hoare_partition,780000,0.095895800
quick_hoare_partition,790000,0.091793800
quick_hoare_partition,800000,0.094691800
quick_hoare_partition,810000,0.097866600
quick_hoare_partition,820000,0.107904800
quick_hoare_partition,830000,0.100475200
quick_hoare_partition,840000,0.099085600
quick_hoare_partition,850000,0.101619000
quick_hoare_partition,860000,0.104667200
quick_hoare_partition,870000,0.100299000
quick_hoare_partition,880000,0.101856000
quick_hoare_partition,890000,0.105935400
quick_hoare_partition,900000,0.109854000
quick_hoare_partition,910000,0.112231400
quick_hoare_partition,920000,0.111207200
quick_hoare_partition,930000,0.111894200
quick_hoare_partition,940000,0.110916400
quick_hoare_partition,950000,0.115468600
quick_hoare_partition,960000,0.113295400
quick_hoare_partition,970000,0.118631800
quick_hoare_partition,980000,0.114773800
quick_hoare_partition,990000,0.116319600
quick_hoare_partition,1000000,0.118515400
quick_three_way_partition,0,0.000001000
quick_three_way_partition,10000,0.001223400
quick_three_way_partition,20000,0.002430600
quick_three_way_partition,30000,0.003442200
quick_three_way_partition,40000,0.004962600
quick_three_way_partition,50000,0.005803800
quick_three_way_partition,60000,0.006551400
quick_three_way_partition,70000,0.007804000
quick_three_way_partition,80000,0.008171200
quick_three_way_partition,90000,0.010340200
quick_three_way_partition,100000,0.011320600
quick_three_way_partition,110000,0.012970200
quick_three_way_partition,120000,0.013021600
quick_three_way_partition,130000,0.015036400
quick_three_way_partition,140000,0.015531000
quick_three_way_partition,150000,0.015229400
quick_three_way_partition,160000,0.016623600
quick_three_way_partition,170000,0.017914800
quick_three_way_partition,180000,0.018701000
quick_three_way_partition,190000,0.019066800
quick_three_way_partition,200000,0.020650200
quick_three_way_partition,210000,0.023460800
quick_three_way_partition,220000,0.023149000
quick_three_way_partition,230000,0.024896600
quick_three_way_partition,240000,0.024146600
quick_three_way_partition,250000,0.025802600
quick_three_way_partition,260000,0.027272400
quick_three_way_partition,270000,0.027456600
quick_three_way_partition,280000,0.027916800
quick_three_way_partition,290000,0.029969000
quick_three_way_partition,300000,0.030172400
quick_three_way_partition,310000,0.030868200
quick_three_way_partition,320000,0.033844200
quick_three_way_partition,330000,0.033578800
quick_three_way_partition,340000,0.034969800
quick_three_way_partition,350000,0.036534400
quick_three_way_partition,360000,0.038969000
quick_three_way_partition,370000,0.039531800
quick_three_way_partition,380000,0.038978400
quick_three_way_partition,390000,0.041371800
quick_three_way_partition,400000,0.042743400
quick_three_way_partition,410000,0.043258600
quick_three_way_partition,420000,0.044890800
quick_three_way_partition,430000,0.043803000
quick_three_way_partition,440000,0.044981400
quick_three_way_partition,450000,0.048123000
quick_three_way_partition,460000,0.051073800
quick_three_way_partition,470000,0.046660000
quick_three_way_partition,480000,0.050375200
quick_three_way_partition,490000,0.050735400
quick_three_way_partition,500000,0.050704200
quick_three_way_partition,510000,0.052676200
quick_three_way_partition,520000,0.052005200
quick_three_way_partition,530000,0.053497000
quick_three_way_partition,540000,0.055200600
quick_three_way_partition,550000,0.053325600
quick_three_way_partition,560000,0.056594800
quick_three_way_partition,570000,0.056748400
quick_three_way_partition,580000,0.056866000
quick_three_way_partition,590000,0.058543800
quick_three_way_partition,600000,0.059459800
quick_three_way_partition,610000,0.061907200
quick_three_way_partition,620000,0.058638400
quick_three_way_partition,630000,0.066415800
quick_three_way_partition,640000,0.064842800
quick_three_way_partition,650000,0.063199600
quick_three_way_partition,660000,0.065706200
quick_three_way_partition,670000,0.065252000
quick_three_way_partition,680000,0.065932600
quick_three_way_partition,690000,0.069281800
quick_three_way_partition,700000,0.069772000
quick_three_way_partition,710000,0.069804800
quick_three_way_partition,720000,0.071062200
quick_three_way_partition,730000,0.071083000
quick_three_way_partition,740000,0.070710000
quick_three_way_partition,750000,0.075020200
quick_three_way_partition,760000,0.073703800
quick_three_way_partition,770000,0.076576200
quick_three_way_partition,780000,0.076792600
quick_three_way_partition,790000,0.077622600
quick_three_way_partition,800000,0.078386600
quick_three_way_partition,810000,0.079490800
quick_three_way_partition,820000,0.082150600
quick_three_way_partition,830000,0.081160800
quick_three_way_partition,840000,0.079923000
quick_three_way_partition,850000,0.081267000
quick_three_way_partition,860000,0.083826400
quick_three_way_partition,870000,0.083625200
quick_three_way_partition,880000,0.087134600
quick_three_way_partition,890000,0.085092400
quick_three_way_partition,900000,0.091888000
quick_three_way_partition,910000,0.089799800
quick_three_way_partition,920000,0.094399400
quick_three_way_partition,930000,0.089983600
quick_three_way_partition,940000,0.090184600
quick_three_way_partition,950000,0.094604000
quick_three_way_partition,960000,0.091988600
quick_three_way_partition,970000,0.093872200
quick_three_way_partition,980000,0.097264400
quick_three_way_partition,990000,0.095449200
quick_three_way_partition,1000000,0.098557000
