algorithm,size,seconds
introsort_c150,730000,0.114617800
introsort_c150,740000,0.113832600
introsort_c150,750000,0.115955200
introsort_c150,760000,0.118725000
introsort_c150,770000,0.123948000
introsort_c150,780000,0.120078600
introsort_c150,790000,0.127092000
introsort_c150,800000,0.126217000
introsort_c150,810000,0.123726800
introsort_c150,820000,0.128836600
introsort_c150,830000,0.130100800
introsort_c150,840000,0.128229200
introsort_c150,850000,0.129102000
introsort_c150,860000,0.133357600
introsort_c150,870000,0.133579600
introsort_c150,880000,0.138233800
introsort_c150,890000,0.141103000
introsort_c150,900000,0.138889200
introsort_c150,910000,0.139420200
introsort_c150,920000,0.142161200
introsort_c150,930000,0.146856600
introsort_c150,940000,0.145384000
introsort_c150,950000,0.150197000
introsort_c150,960000,0.147601400
introsort_c150,970000,0.153105800
introsort_c150,980000,0.151541600
introsort_c150,990000,0.157984600
introsort_c150,1000000,0.156177800
introsort_c200,0,0.000001000
introsort_c200,10000,0.001024400
introsort_c200,20000,0.002133400
introsort_c200,30000,0.003473400
introsort_c200,40000,0.005316600
introsort_c200,50000,0.006271800
introsort_c200,60000,0.007612200
introsort_c200,70000,0.009387800
introsort_c200,80000,0.010200000
introsort_c200,90000,0.011363200
introsort_c200,100000,0.013123000
introsort_c200,110000,0.014774400
introsort_c200,120000,0.015357000
introsort_c200,130000,0.017992800
introsort_c200,140000,0.019121400
introsort_c200,150000,0.019757600
introsort_c200,160000,0.021442200
introsort_c200,170000,0.022881800
introsort_c200,180000,0.023882800
introsort_c200,190000,0.026880800
introsort_c200,200000,0.032856200
introsort_c200,210000,0.028526400
introsort_c200,220000,0.030738600
introsort_c200,230000,0.030460600
introsort_c200,240000,0.020854600
introsort_c200,250000,0.035109400
introsort_c200,260000,0.037128600
introsort_c200,270000,0.037072000
introsort_c200,280000,0.040847600
introsort_c200,290000,0.042339400
introsort_c200,300000,0.043122800
introsort_c200,310000,0.045145600
introsort_c200,320000,0.046186400
introsort_c200,330000,0.049011800
introsort_c200,340000,0.048266800
introsort_c200,350000,0.050456200
introsort_c200,360000,0.052835400
introsort_c200,370000,0.054995800
introsort_c200,380000,0.055312600
introsort_c200,390000,0.057098800
introsort_c200,400000,0.060361400
introsort_c200,410000,0.061367800
introsort_c200,420000,0.059319200
introsort_c200,430000,0.067847200
introsort_c200,440000,0.065438000
introsort_c200,450000,0.065584000
introsort_c200,460000,0.069892200
introsort_c200,470000,0.065533800
introsort_c200,480000,0.071093400
introsort_c200,490000,0.069259400
introsort_c200,500000,0.074574200
introsort_c200,510000,0.074383600
introsort_c200,520000,0.074918800
introsort_c200,530000,0.079211400
introsort_c200,540000,0.079726800
introsort_c200,550000,0.081743000
introsort_c200,560000,0.085616800
introsort_c200,570000,0.083494400
introsort_c200,580000,0.084328000
introsort_c200,590000,0.087050800
introsort_c200,600000,0.087857400
introsort_c200,610000,0.090643800
introsort_c200,620000,0.090074800
introsort_c200,630000,0.095007200
introsort_c200,640000,0.096268200
introsort_c200,650000,0.099798400
introsort_c200,660000,0.103126200
introsort_c200,670000,0.099766600
introsort_c200,680000,0.103319400
introsort_c200,690000,0.105314600
introsort_c200,700000,0.106187200
introsort_c200,710000,0.107856600
introsort_c200,720000,0.110760200
introsort_c200,730000,0.112568200
introsort_c200,740000,0.113580600
introsort_c200,750000,0.118662400
introsort_c200,760000,0.116039000
introsort_c200,770000,0.117096400
introsort_c200,780000,0.119942600
introsort_c200,790000,0.118337000
introsort_c200,800000,0.124389200
introsort_c200,810000,0.130515800
introsort_c200,820000,0.125455000
introsort_c200,830000,0.130341800
introsort_c200,840000,0.127639800
introsort_c200,850000,0.131139000
introsort_c200,860000,0.132525400
introsort_c200,870000,0.131382200
introsort_c200,880000,0.133500600
introsort_c200,890000,0.139191600
introsort_c200,900000,0.138959000
introsort_c200,910000,0.138412400
introsort_c200,920000,0.140791000
introsort_c200,930000,0.145013400
introsort_c200,940000,0.156450200
introsort_c200,950000,0.144774400
introsort_c200,960000,0.152878800
introsort_c200,970000,0.153878200
introsort_c200,980000,0.150533800
introsort_c200,990000,0.158475400
introsort_c200,1000000,0.155153200
introsort_c250,0,0.000000200
introsort_c250,10000,0.001019600
introsort_c250,20000,0.002174200
introsort_c250,30000,0.003372200
introsort_c250,40000,0.005132200
introsort_c250,50000,0.006309800
introsort_c250,60000,0.007576200
introsort_c250,70000,0.008961000
introsort_c250,80000,0.010251800
introsort_c250,90000,0.011894400
introsort_c250,100000,0.013284800
introsort_c250,110000,0.015038400
introsort_c250,120000,0.015965600
introsort_c250,130000,0.017993400
introsort_c250,140000,0.018664400
introsort_c250,150000,0.020062400
introsort_c250,160000,0.021164000
introsort_c250,170000,0.022657400
introsort_c250,180000,0.024904000
introsort_c250,190000,0.026314000
introsort_c250,200000,0.032283200
introsort_c250,210000,0.029469000
introsort_c250,220000,0.030815000
introsort_c250,230000,0.029654400
introsort_c250,240000,0.021312400
introsort_c250,250000,0.035592400
introsort_c250,260000,0.036490200
introsort_c250,270000,0.038704800
introsort_c250,280000,0.041350600
introsort_c250,290000,0.042435000
introsort_c250,300000,0.042248400
introsort_c250,310000,0.045209400
introsort_c250,320000,0.045602000
introsort_c250,330000,0.048541400
introsort_c250,340000,0.048421800
introsort_c250,350000,0.050158200
introsort_c250,360000,0.051584600
introsort_c250,370000,0.054279400
introsort_c250,380000,0.056740400
introsort_c250,390000,0.056985800
introsort_c250,400000,0.058418200
introsort_c250,410000,0.061025000
introsort_c250,420000,0.061187000
introsort_c250,430000,0.071246400
introsort_c250,440000,0.062573200
introsort_c250,450000,0.065950800
introsort_c250,460000,0.066343000
introsort_c250,470000,0.067118600
introsort_c250,480000,0.071052000
introsort_c250,490000,0.071327000
introsort_c250,500000,0.072023200
introsort_c250,510000,0.074787600
introsort_c250,520000,0.074834000
introsort_c250,530000,0.077202200
introsort_c250,540000,0.078221800
introsort_c250,550000,0.080962800
introsort_c250,560000,0.085352200
introsort_c250,570000,0.086528400
introsort_c250,580000,0.085073000
introsort_c250,590000,0.098606400
introsort_c250,600000,0.088046600
introsort_c250,610000,0.089794000
introsort_c250,620000,0.099407600
introsort_c250,630000,0.094751600
introsort_c250,640000,0.096043800
introsort_c250,650000,0.098536400
introsort_c250,660000,0.101274800
introsort_c250,670000,0.099476800
introsort_c250,680000,0.107107000
introsort_c250,690000,0.103411000
introsort_c250,700000,0.108099400
introsort_c250,710000,0.108156000
introsort_c250,720000,0.111637000
introsort_c250,730000,0.107330600
