algorithm,size,seconds
radix_lsd_bytewise,0,0.000012200
radix_lsd_bytewise,10000,0.000133200
radix_lsd_bytewise,20000,0.000257800
radix_lsd_bytewise,30000,0.000340800
radix_lsd_bytewise,40000,0.000597200
radix_lsd_bytewise,50000,0.000616200
radix_lsd_bytewise,60000,0.000727400
radix_lsd_bytewise,70000,0.000882600
radix_lsd_bytewise,80000,0.001231200
radix_lsd_bytewise,90000,0.000977400
radix_lsd_bytewise,100000,0.001274200
radix_lsd_bytewise,110000,0.001370600
radix_lsd_bytewise,120000,0.001547400
radix_lsd_bytewise,130000,0.001765200
radix_lsd_bytewise,140000,0.001794800
radix_lsd_bytewise,150000,0.001853600
radix_lsd_bytewise,160000,0.002121000
radix_lsd_bytewise,170000,0.002132800
radix_lsd_bytewise,180000,0.002421000
radix_lsd_bytewise,190000,0.002437000
radix_lsd_bytewise,200000,0.003099000
radix_lsd_bytewise,210000,0.003525800
radix_lsd_bytewise,220000,0.003418800
radix_lsd_bytewise,230000,0.003094200
radix_lsd_bytewise,240000,0.002861800
radix_lsd_bytewise,250000,0.003378200
radix_lsd_bytewise,260000,0.003181000
radix_lsd_bytewise,270000,0.003058600
radix_lsd_bytewise,280000,0.003343400
radix_lsd_bytewise,290000,0.003216600
radix_lsd_bytewise,300000,0.003384200
radix_lsd_bytewise,310000,0.003922000
radix_lsd_bytewise,320000,0.004040400
radix_lsd_bytewise,330000,0.003650800
radix_lsd_bytewise,340000,0.004548200
radix_lsd_bytewise,350000,0.004521800
radix_lsd_bytewise,360000,0.004254400
radix_lsd_bytewise,370000,0.004205400
radix_lsd_bytewise,380000,0.004719000
radix_lsd_bytewise,390000,0.005395800
radix_lsd_bytewise,400000,0.004715400
radix_lsd_bytewise,410000,0.005272400
radix_lsd_bytewise,420000,0.005151800
radix_lsd_bytewise,430000,0.005365600
radix_lsd_bytewise,440000,0.005384000
radix_lsd_bytewise,450000,0.005272600
radix_lsd_bytewise,460000,0.005054000
radix_lsd_bytewise,470000,0.005990600
radix_lsd_bytewise,480000,0.005641200
radix_lsd_bytewise,490000,0.005552800
radix_lsd_bytewise,500000,0.005890800
radix_lsd_bytewise,510000,0.005800800
radix_lsd_bytewise,520000,0.005702200
radix_lsd_bytewise,530000,0.006007400
radix_lsd_bytewise,540000,0.006234800
radix_lsd_bytewise,550000,0.006683400
radix_lsd_bytewise,560000,0.007664600
radix_lsd_bytewise,570000,0.006738400
radix_lsd_bytewise,580000,0.006402000
radix_lsd_bytewise,590000,0.006805000
radix_lsd_bytewise,600000,0.007406000
radix_lsd_bytewise,610000,0.008196600
radix_lsd_bytewise,620000,0.008831800
radix_lsd_bytewise,630000,0.007850800
radix_lsd_bytewise,640000,0.007546200
radix_lsd_bytewise,650000,0.008652200
radix_lsd_bytewise,660000,0.007871400
radix_lsd_bytewise,670000,0.008306400
radix_lsd_bytewise,680000,0.007389000
radix_lsd_bytewise,690000,0.008158200
radix_lsd_bytewise,700000,0.007843800
radix_lsd_bytewise,710000,0.008240600
radix_lsd_bytewise,720000,0.009975400
radix_lsd_bytewise,730000,0.008215600
radix_lsd_bytewise,740000,0.007994400
radix_lsd_bytewise,750000,0.008475000
radix_lsd_bytewise,760000,0.008816000
radix_lsd_bytewise,770000,0.008991400
radix_lsd_bytewise,780000,0.009187200
radix_lsd_bytewise,790000,0.010387800
radix_lsd_bytewise,800000,0.009294400
radix_lsd_bytewise,810000,0.010085000
radix_lsd_bytewise,820000,0.010199000
radix_lsd_bytewise,830000,0.010740800
radix_lsd_bytewise,840000,0.010652200
radix_lsd_bytewise,850000,0.009966200
radix_lsd_bytewise,860000,0.011483200
radix_lsd_bytewise,870000,0.012579400
radix_lsd_bytewise,880000,0.011553200
radix_lsd_bytewise,890000,0.010611400
radix_lsd_bytewise,900000,0.010765000
radix_lsd_bytewise,910000,0.010927600
radix_lsd_bytewise,920000,0.011859800
radix_lsd_bytewise,930000,0.010663800
radix_lsd_bytewise,940000,0.010945000
radix_lsd_bytewise,950000,0.011298400
radix_lsd_bytewise,960000,0.011836600
radix_lsd_bytewise,970000,0.011286800
radix_lsd_bytewise,980000,0.012683400
radix_lsd_bytewise,990000,0.011415600
radix_lsd_bytewise,1000000,0.012859000
radix_msd_bytewise,0,0.000002200
radix_msd_bytewise,10000,0.001054600
radix_msd_bytewise,20000,0.002818800
