algorithm,size,seconds
quick_3way_pivot_median3_baseline,560000,0.092974800
quick_3way_pivot_median3_baseline,570000,0.101350000
quick_3way_pivot_median3_baseline,580000,0.094781800
quick_3way_pivot_median3_baseline,590000,0.098316200
quick_3way_pivot_median3_baseline,600000,0.096012600
quick_3way_pivot_median3_baseline,610000,0.098277600
quick_3way_pivot_median3_baseline,620000,0.098914400
quick_3way_pivot_median3_baseline,630000,0.102947600
quick_3way_pivot_median3_baseline,640000,0.118373600
quick_3way_pivot_median3_baseline,650000,0.105696600
quick_3way_pivot_median3_baseline,660000,0.105947200
quick_3way_pivot_median3_baseline,670000,0.109876200
quick_3way_pivot_median3_baseline,680000,0.114079400
quick_3way_pivot_median3_baseline,690000,0.114020400
quick_3way_pivot_median3_baseline,700000,0.118618400
quick_3way_pivot_median3_baseline,710000,0.115251000
quick_3way_pivot_median3_baseline,720000,0.116206800
quick_3way_pivot_median3_baseline,730000,0.121752000
quick_3way_pivot_median3_baseline,740000,0.125297800
quick_3way_pivot_median3_baseline,750000,0.130216800
quick_3way_pivot_median3_baseline,760000,0.125399000
quick_3way_pivot_median3_baseline,770000,0.131246400
quick_3way_pivot_median3_baseline,780000,0.132689400
quick_3way_pivot_median3_baseline,790000,0.129507000
quick_3way_pivot_median3_baseline,800000,0.135288400
quick_3way_pivot_median3_baseline,810000,0.134417800
quick_3way_pivot_median3_baseline,820000,0.142297400
quick_3way_pivot_median3_baseline,830000,0.135056400
quick_3way_pivot_median3_baseline,840000,0.139065600
quick_3way_pivot_median3_baseline,850000,0.141852800
quick_3way_pivot_median3_baseline,860000,0.138986800
quick_3way_pivot_median3_baseline,870000,0.142625600
quick_3way_pivot_median3_baseline,880000,0.148987200
quick_3way_pivot_median3_baseline,890000,0.146138200
quick_3way_pivot_median3_baseline,900000,0.146274600
quick_3way_pivot_median3_baseline,910000,0.152866400
quick_3way_pivot_median3_baseline,920000,0.153982200
quick_3way_pivot_median3_baseline,930000,0.151757400
quick_3way_pivot_median3_baseline,940000,0.152223800
quick_3way_pivot_median3_baseline,950000,0.155847800
quick_3way_pivot_median3_baseline,960000,0.158187400
quick_3way_pivot_median3_baseline,970000,0.158491400
quick_3way_pivot_median3_baseline,980000,0.160469200
quick_3way_pivot_median3_baseline,990000,0.169633800
quick_3way_pivot_median3_baseline,1000000,0.171588400
introsort_best_config,0,0.000001600
introsort_best_config,10000,0.001046800
introsort_best_config,20000,0.002457400
introsort_best_config,30000,0.003599800
introsort_best_config,40000,0.004896400
introsort_best_config,50000,0.006354600
introsort_best_config,60000,0.007347400
introsort_best_config,70000,0.008838000
introsort_best_config,80000,0.010191800
introsort_best_config,90000,0.011356800
introsort_best_config,100000,0.012636800
introsort_best_config,110000,0.014692000
introsort_best_config,120000,0.017089800
introsort_best_config,130000,0.016583000
introsort_best_config,140000,0.018713400
introsort_best_config,150000,0.019442800
introsort_best_config,160000,0.022420200
introsort_best_config,170000,0.025093200
introsort_best_config,180000,0.024875000
introsort_best_config,190000,0.030325800
introsort_best_config,200000,0.027613400
introsort_best_config,210000,0.030157600
introsort_best_config,220000,0.031062200
introsort_best_config,230000,0.032129600
introsort_best_config,240000,0.033315600
introsort_best_config,250000,0.035813400
introsort_best_config,260000,0.037804800
introsort_best_config,270000,0.039074200
introsort_best_config,280000,0.040623000
introsort_best_config,290000,0.041171400
introsort_best_config,300000,0.042377200
introsort_best_config,310000,0.050285000
introsort_best_config,320000,0.044828400
introsort_best_config,330000,0.048995000
introsort_best_config,340000,0.049730000
introsort_best_config,350000,0.051824400
introsort_best_config,360000,0.050525600
introsort_best_config,370000,0.052865200
introsort_best_config,380000,0.054280400
introsort_best_config,390000,0.056750200
introsort_best_config,400000,0.057726400
introsort_best_config,410000,0.058744400
introsort_best_config,420000,0.061452600
introsort_best_config,430000,0.063327400
introsort_best_config,440000,0.062645400
introsort_best_config,450000,0.067259200
introsort_best_config,460000,0.068152000
introsort_best_config,470000,0.071604000
introsort_best_config,480000,0.070941200
introsort_best_config,490000,0.070633200
introsort_best_config,500000,0.073929000
introsort_best_config,510000,0.079938000
introsort_best_config,520000,0.076712600
introsort_best_config,530000,0.082080600
introsort_best_config,540000,0.082383000
introsort_best_config,550000,0.086396800
introsort_best_config,560000,0.087313200
introsort_best_config,570000,0.087904400
introsort_best_config,580000,0.085802600
introsort_best_config,590000,0.089662600
introsort_best_config,600000,0.088930200
introsort_best_config,610000,0.090438200
introsort_best_config,620000,0.090634000
introsort_best_config,630000,0.093431800
introsort_best_config,640000,0.098494400
introsort_best_config,650000,0.096914000
introsort_best_config,660000,0.096726800
introsort_best_config,670000,0.100680400
introsort_best_config,680000,0.102266800
introsort_best_config,690000,0.108771800
introsort_best_config,700000,0.109313600
introsort_best_config,710000,0.106951200
introsort_best_config,720000,0.108935800
introsort_best_config,730000,0.111170200
introsort_best_config,740000,0.113540400
introsort_best_config,750000,0.113523200
introsort_best_config,760000,0.118378200
introsort_best_config,770000,0.117173000
introsort_best_config,780000,0.119307200
introsort_best_config,790000,0.119664800
introsort_best_config,800000,0.120254400
introsort_best_config,810000,0.122088600
introsort_best_config,820000,0.126723200
introsort_best_config,830000,0.123567600
introsort_best_config,840000,0.129053400
introsort_best_config,850000,0.129181400
introsort_best_config,860000,0.128375200
introsort_best_config,870000,0.129477800
introsort_best_config,880000,0.133445200
introsort_best_config,890000,0.138084400
introsort_best_config,900000,0.138904600
introsort_best_config,910000,0.136822400
introsort_best_config,920000,0.138761600
introsort_best_config,930000,0.140902200
introsort_best_config,940000,0.139411400
introsort_best_config,950000,0.143227200
introsort_best_config,960000,0.146137600
introsort_best_config,970000,0.147154400
introsort_best_config,980000,0.148960000
introsort_best_config,990000,0.158912800
introsort_best_config,1000000,0.152014400
timsort_hybrid_runs,0,0.000000400
timsort_hybrid_runs,10000,0.000944200
timsort_hybrid_runs,20000,0.002144600
timsort_hybrid_runs,30000,0.003330000
timsort_hybrid_runs,40000,0.004803800
timsort_hybrid_runs,50000,0.006011600
timsort_hybrid_runs,60000,0.006439200
timsort_hybrid_runs,70000,0.008513400
timsort_hybrid_runs,80000,0.009993800
timsort_hybrid_runs,90000,0.011072600
timsort_hybrid_runs,100000,0.011914200
timsort_hybrid_runs,110000,0.014498800
timsort_hybrid_runs,120000,0.014775200
timsort_hybrid_runs,130000,0.015638400
timsort_hybrid_runs,140000,0.018052400
timsort_hybrid_runs,150000,0.018477600
timsort_hybrid_runs,160000,0.020139000
timsort_hybrid_runs,170000,0.022268800
timsort_hybrid_runs,180000,0.024099800
timsort_hybrid_runs,190000,0.025308600
timsort_hybrid_runs,200000,0.025562400
timsort_hybrid_runs,210000,0.027478800
timsort_hybrid_runs,220000,0.029055400
timsort_hybrid_runs,230000,0.030617400
timsort_hybrid_runs,240000,0.030890400
timsort_hybrid_runs,250000,0.034527400
timsort_hybrid_runs,260000,0.035429000
timsort_hybrid_runs,270000,0.036216200
timsort_hybrid_runs,280000,0.038116600
timsort_hybrid_runs,290000,0.038927600
timsort_hybrid_runs,300000,0.042899800
timsort_hybrid_runs,310000,0.044635400
timsort_hybrid_runs,320000,0.043896600
timsort_hybrid_runs,330000,0.045426000
timsort_hybrid_runs,340000,0.047648400
timsort_hybrid_runs,350000,0.051856400
timsort_hybrid_runs,360000,0.049589200
timsort_hybrid_runs,370000,0.051420000
timsort_hybrid_runs,380000,0.054244600
timsort_hybrid_runs,390000,0.053916200
timsort_hybrid_runs,400000,0.058123600
timsort_hybrid_runs,410000,0.057444800
timsort_hybrid_runs,420000,0.061909800
timsort_hybrid_runs,430000,0.060311400
timsort_hybrid_runs,440000,0.060960000
timsort_hybrid_runs,450000,0.062085000
timsort_hybrid_runs,460000,0.064223200
timsort_hybrid_runs,470000,0.065092400
timsort_hybrid_runs,480000,0.067196000
timsort_hybrid_runs,490000,0.069078600
timsort_hybrid_runs,500000,0.071029200
timsort_hybrid_runs,510000,0.071259400
timsort_hybrid_runs,520000,0.073376200
timsort_hybrid_runs,530000,0.076330600
timsort_hybrid_runs,540000,0.081008400
timsort_hybrid_runs,550000,0.086009000
timsort_hybrid_runs,560000,0.084331200
timsort_hybrid_runs,570000,0.093242800
timsort_hybrid_runs,580000,0.082674200
timsort_hybrid_runs,590000,0.083867400
timsort_hybrid_runs,600000,0.092441600
timsort_hybrid_runs,610000,0.087015800
timsort_hybrid_runs,620000,0.087231800
timsort_hybrid_runs,630000,0.089943200
timsort_hybrid_runs,640000,0.092359600
timsort_hybrid_runs,650000,0.092558600
timsort_hybrid_runs,660000,0.095263800
timsort_hybrid_runs,670000,0.093047800
timsort_hybrid_runs,680000,0.097086600
timsort_hybrid_runs,690000,0.097960400
timsort_hybrid_runs,700000,0.102648600
timsort_hybrid_runs,710000,0.102798600
timsort_hybrid_runs,720000,0.102064600
timsort_hybrid_runs,730000,0.112529400
timsort_hybrid_runs,740000,0.106804000
timsort_hybrid_runs,750000,0.112025200
timsort_hybrid_runs,760000,0.114320800
timsort_hybrid_runs,770000,0.111520800
timsort_hybrid_runs,780000,0.111143400
timsort_hybrid_runs,790000,0.116752200
timsort_hybrid_runs,800000,0.118017200
timsort_hybrid_runs,810000,0.116592800
timsort_hybrid_runs,820000,0.117980600
timsort_hybrid_runs,830000,0.116799200
timsort_hybrid_runs,840000,0.121070400
timsort_hybrid_runs,850000,0.123502000
timsort_hybrid_runs,860000,0.123710400
timsort_hybrid_runs,870000,0.135975800
timsort_hybrid_runs,880000,0.129397200
timsort_hybrid_runs,890000,0.127087800
timsort_hybrid_runs,900000,0.130069800
timsort_hybrid_runs,910000,0.129574800
timsort_hybrid_runs,920000,0.135330000
timsort_hybrid_runs,930000,0.134786600
timsort_hybrid_runs,940000,0.137346000
timsort_hybrid_runs,950000,0.136224600
timsort_hybrid_runs,960000,0.140400600
timsort_hybrid_runs,970000,0.139553000
timsort_hybrid_runs,980000,0.142159400
timsort_hybrid_runs,990000,0.147944600
timsort_hybrid_runs,1000000,0.148779400
pdqsort_pattern_defeating,0,0.000000400
pdqsort_pattern_defeating,10000,0.001021800
pdqsort_pattern_defeating,20000,0.002506600
pdqsort_pattern_defeating,30000,0.003287000
pdqsort_pattern_defeating,40000,0.005561600
pdqsort_pattern_defeating,50000,0.005665600
pdqsort_pattern_defeating,60000,0.007026200
pdqsort_pattern_defeating,70000,0.008944000
pdqsort_pattern_defeating,80000,0.010343600
pdqsort_pattern_defeating,90000,0.012041800
pdqsort_pattern_defeating,100000,0.012472200
pdqsort_pattern_defeating,110000,0.014761600
pdqsort_pattern_defeating,120000,0.015601600
pdqsort_pattern_defeating,130000,0.016302000
pdqsort_pattern_defeating,140000,0.018385600
pdqsort_pattern_defeating,150000,0.019771400
pdqsort_pattern_defeating,160000,0.020418600
pdqsort_pattern_defeating,170000,0.022474400
pdqsort_pattern_defeating,180000,0.023285000
pdqsort_pattern_defeating,190000,0.025614000
pdqsort_pattern_defeating,200000,0.026439000
pdqsort_pattern_defeating,210000,0.029093800
pdqsort_pattern_defeating,220000,0.030329000
pdqsort_pattern_defeating,230000,0.032061400
pdqsort_pattern_defeating,240000,0.031653400
pdqsort_pattern_defeating,250000,0.035902600
pdqsort_pattern_defeating,260000,0.036621000
pdqsort_pattern_defeating,270000,0.034939800
pdqsort_pattern_defeating,280000,0.039003400
pdqsort_pattern_defeating,290000,0.040523400
pdqsort_pattern_defeating,300000,0.040707200
pdqsort_pattern_defeating,310000,0.043461400
pdqsort_pattern_defeating,320000,0.045214800
pdqsort_pattern_defeating,330000,0.045247200
pdqsort_pattern_defeating,340000,0.046275600
pdqsort_pattern_defeating,350000,0.047821600
pdqsort_pattern_defeating,360000,0.050070600
pdqsort_pattern_defeating,370000,0.051728600
pdqsort_pattern_defeating,380000,0.052522600
pdqsort_pattern_defeating,390000,0.054475800
pdqsort_pattern_defeating,400000,0.055762400
pdqsort_pattern_defeating,410000,0.057553800
pdqsort_pattern_defeating,420000,0.062254800
pdqsort_pattern_defeating,430000,0.060376800
pdqsort_pattern_defeating,440000,0.062730600
pdqsort_pattern_defeating,450000,0.062458600
pdqsort_pattern_defeating,460000,0.065164600
pdqsort_pattern_defeating,470000,0.067129800
pdqsort_pattern_defeating,480000,0.068779000
pdqsort_pattern_defeating,490000,0.072581600
pdqsort_pattern_defeating,500000,0.069095200
pdqsort_pattern_defeating,510000,0.077749200
pdqsort_pattern_defeating,520000,0.076581600
pdqsort_pattern_defeating,530000,0.075767800
pdqsort_pattern_defeating,540000,0.077275400
pdqsort_pattern_defeating,550000,0.080411200
pdqsort_pattern_defeating,560000,0.082589200
pdqsort_pattern_defeating,570000,0.083078800
pdqsort_pattern_defeating,580000,0.080877800
pdqsort_pattern_defeating,590000,0.083540600
pdqsort_pattern_defeating,600000,0.085222600
pdqsort_pattern_defeating,610000,0.085890600
pdqsort_pattern_defeating,620000,0.087020400
pdqsort_pattern_defeating,630000,0.087534600
pdqsort_pattern_defeating,640000,0.093489400
pdqsort_pattern_defeating,650000,0.096052800
pdqsort_pattern_defeating,660000,0.094107200
pdqsort_pattern_defeating,670000,0.097868200
pdqsort_pattern_defeating,680000,0.097032600
pdqsort_pattern_defeating,690000,0.099598400
pdqsort_pattern_defeating,700000,0.102948000
pdqsort_pattern_defeating,710000,0.103001200
pdqsort_pattern_defeating,720000,0.101788600
pdqsort_pattern_defeating,730000,0.105669000
pdqsort_pattern_defeating,740000,0.110267400
pdqsort_pattern_defeating,750000,0.109764000
pdqsort_pattern_defeating,760000,0.113876600
pdqsort_pattern_defeating,770000,0.118297200
pdqsort_pattern_defeating,780000,0.113007800
pdqsort_pattern_defeating,790000,0.117184800
pdqsort_pattern_defeating,800000,0.117217000
pdqsort_pattern_defeating,810000,0.117007200
pdqsort_pattern_defeating,820000,0.118866400
pdqsort_pattern_defeating,830000,0.118002400
pdqsort_pattern_defeating,840000,0.124221800
pdqsort_pattern_defeating,850000,0.125717400
pdqsort_pattern_defeating,860000,0.125331600
pdqsort_pattern_defeating,870000,0.129787600
pdqsort_pattern_defeating,880000,0.130066600
pdqsort_pattern_defeating,890000,0.131241800
pdqsort_pattern_defeating,900000,0.135078600
pdqsort_pattern_defeating,910000,0.132379400
pdqsort_pattern_defeating,920000,0.136277800
pdqsort_pattern_defeating,930000,0.134645000
pdqsort_pattern_defeating,940000,0.140866600
pdqsort_pattern_defeating,950000,0.139566200
pdqsort_pattern_defeating,960000,0.143634800
pdqsort_pattern_defeating,970000,0.139108600
pdqsort_pattern_defeating,980000,0.141877600
pdqsort_pattern_defeating,990000,0.143568000
pdqsort_pattern_defeating,1000000,0.150370000
