algorithm,size,seconds
shell_knuth_best,560000,0.127025600
shell_knuth_best,570000,0.133829800
shell_knuth_best,580000,0.135576600
shell_knuth_best,590000,0.139156400
shell_knuth_best,600000,0.135402800
shell_knuth_best,610000,0.142414600
shell_knuth_best,620000,0.139640200
shell_knuth_best,630000,0.154140200
shell_knuth_best,640000,0.145895800
shell_knuth_best,650000,0.159142400
shell_knuth_best,660000,0.148028400
shell_knuth_best,670000,0.153436000
shell_knuth_best,680000,0.151470200
shell_knuth_best,690000,0.158545400
shell_knuth_best,700000,0.162924400
shell_knuth_best,710000,0.161388600
shell_knuth_best,720000,0.172038800
shell_knuth_best,730000,0.164234000
shell_knuth_best,740000,0.168298200
shell_knuth_best,750000,0.176916600
shell_knuth_best,760000,0.165980800
shell_knuth_best,770000,0.177935000
shell_knuth_best,780000,0.179336400
shell_knuth_best,790000,0.178470600
shell_knuth_best,800000,0.179589600
shell_knuth_best,810000,0.192680200
shell_knuth_best,820000,0.191404800
shell_knuth_best,830000,0.190274800
shell_knuth_best,840000,0.198011400
shell_knuth_best,850000,0.200575800
shell_knuth_best,860000,0.204091400
shell_knuth_best,870000,0.203572000
shell_knuth_best,880000,0.211091600
shell_knuth_best,890000,0.208195000
shell_knuth_best,900000,0.205486200
shell_knuth_best,910000,0.214347600
shell_knuth_best,920000,0.211803800
shell_knuth_best,930000,0.228105200
shell_knuth_best,940000,0.213654400
shell_knuth_best,950000,0.223481000
shell_knuth_best,960000,0.201992600
shell_knuth_best,970000,0.246444400
shell_knuth_best,980000,0.235298800
shell_knuth_best,990000,0.232311200
shell_knuth_best,1000000,0.248241000
heap_k4_bottom_up_best,0,0.000001400
heap_k4_bottom_up_best,10000,0.001425400
heap_k4_bottom_up_best,20000,0.003381000
heap_k4_bottom_up_best,30000,0.004777600
heap_k4_bottom_up_best,40000,0.007291800
heap_k4_bottom_up_best,50000,0.008628200
heap_k4_bottom_up_best,60000,0.010676400
heap_k4_bottom_up_best,70000,0.017025400
heap_k4_bottom_up_best,80000,0.014564600
heap_k4_bottom_up_best,90000,0.016753600
heap_k4_bottom_up_best,100000,0.020263600
heap_k4_bottom_up_best,110000,0.021038400
heap_k4_bottom_up_best,120000,0.022342600
heap_k4_bottom_up_best,130000,0.025994800
heap_k4_bottom_up_best,140000,0.026286000
heap_k4_bottom_up_best,150000,0.030607400
heap_k4_bottom_up_best,160000,0.032138000
heap_k4_bottom_up_best,170000,0.032562400
heap_k4_bottom_up_best,180000,0.037988200
heap_k4_bottom_up_best,190000,0.039288200
heap_k4_bottom_up_best,200000,0.040332000
heap_k4_bottom_up_best,210000,0.042379800
heap_k4_bottom_up_best,220000,0.047377800
heap_k4_bottom_up_best,230000,0.047374200
heap_k4_bottom_up_best,240000,0.050388200
heap_k4_bottom_up_best,250000,0.052261400
heap_k4_bottom_up_best,260000,0.055328400
heap_k4_bottom_up_best,270000,0.056707600
heap_k4_bottom_up_best,280000,0.059467800
heap_k4_bottom_up_best,290000,0.060018400
heap_k4_bottom_up_best,300000,0.066588000
heap_k4_bottom_up_best,310000,0.066600400
heap_k4_bottom_up_best,320000,0.071882800
heap_k4_bottom_up_best,330000,0.079066800
heap_k4_bottom_up_best,340000,0.075647200
heap_k4_bottom_up_best,350000,0.083020000
heap_k4_bottom_up_best,360000,0.081656200
heap_k4_bottom_up_best,370000,0.081317200
heap_k4_bottom_up_best,380000,0.082832800
heap_k4_bottom_up_best,390000,0.084915800
heap_k4_bottom_up_best,400000,0.087791200
heap_k4_bottom_up_best,410000,0.092253200
heap_k4_bottom_up_best,420000,0.095648600
heap_k4_bottom_up_best,430000,0.099714200
heap_k4_bottom_up_best,440000,0.096488600
heap_k4_bottom_up_best,450000,0.107861800
heap_k4_bottom_up_best,460000,0.106953600
heap_k4_bottom_up_best,470000,0.103452400
heap_k4_bottom_up_best,480000,0.107061600
heap_k4_bottom_up_best,490000,0.107659600
heap_k4_bottom_up_best,500000,0.109692800
heap_k4_bottom_up_best,510000,0.116444000
heap_k4_bottom_up_best,520000,0.118609800
heap_k4_bottom_up_best,530000,0.120138000
heap_k4_bottom_up_best,540000,0.119430000
heap_k4_bottom_up_best,550000,0.125673200
heap_k4_bottom_up_best,560000,0.131856200
heap_k4_bottom_up_best,570000,0.143861200
heap_k4_bottom_up_best,580000,0.144535800
heap_k4_bottom_up_best,590000,0.143235600
heap_k4_bottom_up_best,600000,0.147763000
heap_k4_bottom_up_best,610000,0.153295600
heap_k4_bottom_up_best,620000,0.147592400
heap_k4_bottom_up_best,630000,0.156616600
heap_k4_bottom_up_best,640000,0.152288600
heap_k4_bottom_up_best,650000,0.163968400
heap_k4_bottom_up_best,660000,0.148692400
heap_k4_bottom_up_best,670000,0.155777600
heap_k4_bottom_up_best,680000,0.163252000
heap_k4_bottom_up_best,690000,0.163694400
heap_k4_bottom_up_best,700000,0.169339200
heap_k4_bottom_up_best,710000,0.171029200
heap_k4_bottom_up_best,720000,0.168083200
heap_k4_bottom_up_best,730000,0.168685600
heap_k4_bottom_up_best,740000,0.173697200
heap_k4_bottom_up_best,750000,0.177366600
heap_k4_bottom_up_best,760000,0.168345600
heap_k4_bottom_up_best,770000,0.184139200
heap_k4_bottom_up_best,780000,0.181479000
heap_k4_bottom_up_best,790000,0.184194600
heap_k4_bottom_up_best,800000,0.191587200
heap_k4_bottom_up_best,810000,0.197586800
heap_k4_bottom_up_best,820000,0.196236200
heap_k4_bottom_up_best,830000,0.203301800
heap_k4_bottom_up_best,840000,0.202115800
heap_k4_bottom_up_best,850000,0.218524200
heap_k4_bottom_up_best,860000,0.215115800
heap_k4_bottom_up_best,870000,0.216249200
heap_k4_bottom_up_best,880000,0.210978600
heap_k4_bottom_up_best,890000,0.213155600
heap_k4_bottom_up_best,900000,0.227559600
heap_k4_bottom_up_best,910000,0.212738800
heap_k4_bottom_up_best,920000,0.221149400
heap_k4_bottom_up_best,930000,0.227444200
heap_k4_bottom_up_best,940000,0.228836400
heap_k4_bottom_up_best,950000,0.224404200
heap_k4_bottom_up_best,960000,0.218976400
heap_k4_bottom_up_best,970000,0.250409400
heap_k4_bottom_up_best,980000,0.247622600
heap_k4_bottom_up_best,990000,0.242539400
heap_k4_bottom_up_best,1000000,0.238965200
merge_iterative_best,0,0.000000800
merge_iterative_best,10000,0.001186400
merge_iterative_best,20000,0.002496600
merge_iterative_best,30000,0.003747400
merge_iterative_best,40000,0.006009800
merge_iterative_best,50000,0.006544200
merge_iterative_best,60000,0.008419200
merge_iterative_best,70000,0.011430800
merge_iterative_best,80000,0.010937600
merge_iterative_best,90000,0.012257000
merge_iterative_best,100000,0.014031400
merge_iterative_best,110000,0.015315400
merge_iterative_best,120000,0.017563200
merge_iterative_best,130000,0.019600800
merge_iterative_best,140000,0.019538600
merge_iterative_best,150000,0.021340800
merge_iterative_best,160000,0.023237000
merge_iterative_best,170000,0.023339200
merge_iterative_best,180000,0.026841600
merge_iterative_best,190000,0.028012000
merge_iterative_best,200000,0.030357400
merge_iterative_best,210000,0.030039200
merge_iterative_best,220000,0.033159800
merge_iterative_best,230000,0.034367800
merge_iterative_best,240000,0.036752200
merge_iterative_best,250000,0.037269200
merge_iterative_best,260000,0.040556000
merge_iterative_best,270000,0.041853400
merge_iterative_best,280000,0.043579800
merge_iterative_best,290000,0.045515600
merge_iterative_best,300000,0.046036200
merge_iterative_best,310000,0.046647000
merge_iterative_best,320000,0.048407400
merge_iterative_best,330000,0.051976600
merge_iterative_best,340000,0.055026400
merge_iterative_best,350000,0.053833000
merge_iterative_best,360000,0.055588600
merge_iterative_best,370000,0.060303400
merge_iterative_best,380000,0.060022400
merge_iterative_best,390000,0.060656000
merge_iterative_best,400000,0.063724600
merge_iterative_best,410000,0.065213400
merge_iterative_best,420000,0.066260600
merge_iterative_best,430000,0.069227400
merge_iterative_best,440000,0.067769600
merge_iterative_best,450000,0.069274200
merge_iterative_best,460000,0.072846000
merge_iterative_best,470000,0.075448400
merge_iterative_best,480000,0.075976000
merge_iterative_best,490000,0.080101200
merge_iterative_best,500000,0.079362200
merge_iterative_best,510000,0.079584800
merge_iterative_best,520000,0.082176000
merge_iterative_best,530000,0.082367600
merge_iterative_best,540000,0.087011400
merge_iterative_best,550000,0.087399200
merge_iterative_best,560000,0.090932000
merge_iterative_best,570000,0.097827800
merge_iterative_best,580000,0.095667200
merge_iterative_best,590000,0.097821000
merge_iterative_best,600000,0.096663200
merge_iterative_best,610000,0.097383600
merge_iterative_best,620000,0.100624000
merge_iterative_best,630000,0.102662400
merge_iterative_best,640000,0.103321000
merge_iterative_best,650000,0.106537200
merge_iterative_best,660000,0.104830400
merge_iterative_best,670000,0.107190400
merge_iterative_best,680000,0.113272200
merge_iterative_best,690000,0.116794800
merge_iterative_best,700000,0.116918200
merge_iterative_best,710000,0.113452800
merge_iterative_best,720000,0.120076400
merge_iterative_best,730000,0.116581000
merge_iterative_best,740000,0.120673800
merge_iterative_best,750000,0.119037000
merge_iterative_best,760000,0.119909000
merge_iterative_best,770000,0.134601200
merge_iterative_best,780000,0.124607000
merge_iterative_best,790000,0.129821000
merge_iterative_best,800000,0.131335400
merge_iterative_best,810000,0.134409600
merge_iterative_best,820000,0.138652600
merge_iterative_best,830000,0.143877000
merge_iterative_best,840000,0.139083000
merge_iterative_best,850000,0.138748000
merge_iterative_best,860000,0.140349000
merge_iterative_best,870000,0.142956200
merge_iterative_best,880000,0.145048600
merge_iterative_best,890000,0.148540400
merge_iterative_best,900000,0.145238400
merge_iterative_best,910000,0.153454600
merge_iterative_best,920000,0.153312800
merge_iterative_best,930000,0.153419400
merge_iterative_best,940000,0.156744800
merge_iterative_best,950000,0.155959600
merge_iterative_best,960000,0.159709400
merge_iterative_best,970000,0.163113400
merge_iterative_best,980000,0.165132000
merge_iterative_best,990000,0.166311400
merge_iterative_best,1000000,0.169489200
quick_3way_pivot_median3_best,0,0.000000200
quick_3way_pivot_median3_best,10000,0.001242400
quick_3way_pivot_median3_best,20000,0.002784600
quick_3way_pivot_median3_best,30000,0.003969000
quick_3way_pivot_median3_best,40000,0.006527200
quick_3way_pivot_median3_best,50000,0.006888600
quick_3way_pivot_median3_best,60000,0.009194000
quick_3way_pivot_median3_best,70000,0.012052400
quick_3way_pivot_median3_best,80000,0.011922000
quick_3way_pivot_median3_best,90000,0.013023000
quick_3way_pivot_median3_best,100000,0.015293400
quick_3way_pivot_median3_best,110000,0.016223600
quick_3way_pivot_median3_best,120000,0.019282200
quick_3way_pivot_median3_best,130000,0.020567600
quick_3way_pivot_median3_best,140000,0.021788200
quick_3way_pivot_median3_best,150000,0.022884600
quick_3way_pivot_median3_best,160000,0.025158600
quick_3way_pivot_median3_best,170000,0.026081400
quick_3way_pivot_median3_best,180000,0.027858200
quick_3way_pivot_median3_best,190000,0.031423000
quick_3way_pivot_median3_best,200000,0.032433400
quick_3way_pivot_median3_best,210000,0.032320000
quick_3way_pivot_median3_best,220000,0.034286200
quick_3way_pivot_median3_best,230000,0.036161600
quick_3way_pivot_median3_best,240000,0.037279200
quick_3way_pivot_median3_best,250000,0.039232400
quick_3way_pivot_median3_best,260000,0.040606600
quick_3way_pivot_median3_best,270000,0.043026200
quick_3way_pivot_median3_best,280000,0.047490400
quick_3way_pivot_median3_best,290000,0.048330200
quick_3way_pivot_median3_best,300000,0.047328000
quick_3way_pivot_median3_best,310000,0.049250400
quick_3way_pivot_median3_best,320000,0.053100800
quick_3way_pivot_median3_best,330000,0.054553400
quick_3way_pivot_median3_best,340000,0.059975200
quick_3way_pivot_median3_best,350000,0.055667600
quick_3way_pivot_median3_best,360000,0.058466800
quick_3way_pivot_median3_best,370000,0.059797000
quick_3way_pivot_median3_best,380000,0.061528000
quick_3way_pivot_median3_best,390000,0.064177600
quick_3way_pivot_median3_best,400000,0.064047200
quick_3way_pivot_median3_best,410000,0.066966600
quick_3way_pivot_median3_best,420000,0.069470600
quick_3way_pivot_median3_best,430000,0.072607600
quick_3way_pivot_median3_best,440000,0.071250000
quick_3way_pivot_median3_best,450000,0.071093800
quick_3way_pivot_median3_best,460000,0.075112800
quick_3way_pivot_median3_best,470000,0.079522200
quick_3way_pivot_median3_best,480000,0.078385000
quick_3way_pivot_median3_best,490000,0.082269000
quick_3way_pivot_median3_best,500000,0.083038400
quick_3way_pivot_median3_best,510000,0.081083200
quick_3way_pivot_median3_best,520000,0.084689400
quick_3way_pivot_median3_best,530000,0.084745800
quick_3way_pivot_median3_best,540000,0.087638000
quick_3way_pivot_median3_best,550000,0.089277000
quick_3way_pivot_median3_best,560000,0.094457400
quick_3way_pivot_median3_best,570000,0.097969600
quick_3way_pivot_median3_best,580000,0.097095400
quick_3way_pivot_median3_best,590000,0.105538400
quick_3way_pivot_median3_best,600000,0.096368400
quick_3way_pivot_median3_best,610000,0.101737200
quick_3way_pivot_median3_best,620000,0.110308600
quick_3way_pivot_median3_best,630000,0.116426800
quick_3way_pivot_median3_best,640000,0.106300000
quick_3way_pivot_median3_best,650000,0.109777000
quick_3way_pivot_median3_best,660000,0.108863400
quick_3way_pivot_median3_best,670000,0.113528200
quick_3way_pivot_median3_best,680000,0.113399800
quick_3way_pivot_median3_best,690000,0.114317600
quick_3way_pivot_median3_best,700000,0.117360000
quick_3way_pivot_median3_best,710000,0.118915200
quick_3way_pivot_median3_best,720000,0.122556200
quick_3way_pivot_median3_best,730000,0.120681000
quick_3way_pivot_median3_best,740000,0.128070400
quick_3way_pivot_median3_best,750000,0.125836600
quick_3way_pivot_median3_best,760000,0.123308600
quick_3way_pivot_median3_best,770000,0.127816600
quick_3way_pivot_median3_best,780000,0.132036600
quick_3way_pivot_median3_best,790000,0.130837000
quick_3way_pivot_median3_best,800000,0.134678400
quick_3way_pivot_median3_best,810000,0.140003200
quick_3way_pivot_median3_best,820000,0.139341400
quick_3way_pivot_median3_best,830000,0.141553600
quick_3way_pivot_median3_best,840000,0.142865800
quick_3way_pivot_median3_best,850000,0.145290200
quick_3way_pivot_median3_best,860000,0.146483000
quick_3way_pivot_median3_best,870000,0.147010400
quick_3way_pivot_median3_best,880000,0.153029200
quick_3way_pivot_median3_best,890000,0.148283800
quick_3way_pivot_median3_best,900000,0.150893400
quick_3way_pivot_median3_best,910000,0.153184600
quick_3way_pivot_median3_best,920000,0.153232800
quick_3way_pivot_median3_best,930000,0.162584400
quick_3way_pivot_median3_best,940000,0.153886600
quick_3way_pivot_median3_best,950000,0.158861000
quick_3way_pivot_median3_best,960000,0.163109400
quick_3way_pivot_median3_best,970000,0.170865600
quick_3way_pivot_median3_best,980000,0.165347600
quick_3way_pivot_median3_best,990000,0.171387000
quick_3way_pivot_median3_best,1000000,0.173557600
introsort_best_config,0,0.000000600
introsort_best_config,10000,0.001040600
introsort_best_config,20000,0.002623400
introsort_best_config,30000,0.003538800
introsort_best_config,40000,0.005043800
introsort_best_config,50000,0.006527200
introsort_best_config,60000,0.007369600
introsort_best_config,70000,0.010013400
introsort_best_config,80000,0.010539600
introsort_best_config,90000,0.012115600
introsort_best_config,100000,0.014325400
introsort_best_config,110000,0.014500200
introsort_best_config,120000,0.016843600
introsort_best_config,130000,0.017511600
introsort_best_config,140000,0.018882000
introsort_best_config,150000,0.020605200
introsort_best_config,160000,0.021359000
introsort_best_config,170000,0.025666200
introsort_best_config,180000,0.024830800
introsort_best_config,190000,0.025693000
introsort_best_config,200000,0.027531000
introsort_best_config,210000,0.029727400
introsort_best_config,220000,0.030489800
introsort_best_config,230000,0.032239600
introsort_best_config,240000,0.034286800
introsort_best_config,250000,0.035639000
introsort_best_config,260000,0.035734600
introsort_best_config,270000,0.038633400
introsort_best_config,280000,0.040973200
introsort_best_config,290000,0.042165600
introsort_best_config,300000,0.042109600
introsort_best_config,310000,0.044917000
introsort_best_config,320000,0.046400800
introsort_best_config,330000,0.050661600
introsort_best_config,340000,0.049496400
introsort_best_config,350000,0.051246400
introsort_best_config,360000,0.053221400
introsort_best_config,370000,0.053833400
introsort_best_config,380000,0.054070400
introsort_best_config,390000,0.055739600
introsort_best_config,400000,0.060761400
introsort_best_config,410000,0.061025600
introsort_best_config,420000,0.063704200
introsort_best_config,430000,0.062562200
introsort_best_config,440000,0.067300800
introsort_best_config,450000,0.069131600
introsort_best_config,460000,0.067081400
introsort_best_config,470000,0.069988000
introsort_best_config,480000,0.070762600
introsort_best_config,490000,0.073136000
introsort_best_config,500000,0.074950200
introsort_best_config,510000,0.073038200
introsort_best_config,520000,0.077001200
introsort_best_config,530000,0.078045200
introsort_best_config,540000,0.080206400
introsort_best_config,550000,0.080798200
introsort_best_config,560000,0.083352600
introsort_best_config,570000,0.087678200
introsort_best_config,580000,0.089689200
introsort_best_config,590000,0.089017400
introsort_best_config,600000,0.088159000
introsort_best_config,610000,0.091848200
introsort_best_config,620000,0.094371000
introsort_best_config,630000,0.105658800
introsort_best_config,640000,0.095825600
introsort_best_config,650000,0.099240200
introsort_best_config,660000,0.101578800
introsort_best_config,670000,0.102299000
introsort_best_config,680000,0.103239400
introsort_best_config,690000,0.101990000
introsort_best_config,700000,0.103839400
introsort_best_config,710000,0.105710800
introsort_best_config,720000,0.105108600
introsort_best_config,730000,0.110315400
introsort_best_config,740000,0.111987800
introsort_best_config,750000,0.117434400
introsort_best_config,760000,0.115952600
introsort_best_config,770000,0.116844400
introsort_best_config,780000,0.117098600
introsort_best_config,790000,0.119631600
introsort_best_config,800000,0.119333200
introsort_best_config,810000,0.125799800
introsort_best_config,820000,0.124286600
introsort_best_config,830000,0.128057200
introsort_best_config,840000,0.129322800
introsort_best_config,850000,0.129947200
introsort_best_config,860000,0.130873600
introsort_best_config,870000,0.133407200
introsort_best_config,880000,0.134041200
introsort_best_config,890000,0.138801400
introsort_best_config,900000,0.134457400
introsort_best_config,910000,0.135295200
introsort_best_config,920000,0.139693000
introsort_best_config,930000,0.139824200
introsort_best_config,940000,0.140315800
introsort_best_config,950000,0.146326000
introsort_best_config,960000,0.149115800
introsort_best_config,970000,0.152341400
introsort_best_config,980000,0.154013800
introsort_best_config,990000,0.154742800
introsort_best_config,1000000,0.158366600
pdqsort_pattern_defeating,0,0.000000800
pdqsort_pattern_defeating,10000,0.000982200
pdqsort_pattern_defeating,20000,0.003265000
pdqsort_pattern_defeating,30000,0.003211200
pdqsort_pattern_defeating,40000,0.005439000
pdqsort_pattern_defeating,50000,0.006418800
pdqsort_pattern_defeating,60000,0.007298000
pdqsort_pattern_defeating,70000,0.009128000
pdqsort_pattern_defeating,80000,0.010128200
pdqsort_pattern_defeating,90000,0.011149600
pdqsort_pattern_defeating,100000,0.013025800
pdqsort_pattern_defeating,110000,0.014541200
pdqsort_pattern_defeating,120000,0.015512600
pdqsort_pattern_defeating,130000,0.017328400
pdqsort_pattern_defeating,140000,0.018243200
pdqsort_pattern_defeating,150000,0.018849000
pdqsort_pattern_defeating,160000,0.020954600
pdqsort_pattern_defeating,170000,0.023163600
pdqsort_pattern_defeating,180000,0.023706800
pdqsort_pattern_defeating,190000,0.025931600
pdqsort_pattern_defeating,200000,0.027986400
pdqsort_pattern_defeating,210000,0.029232200
pdqsort_pattern_defeating,220000,0.029328200
pdqsort_pattern_defeating,230000,0.030547800
pdqsort_pattern_defeating,240000,0.031743400
pdqsort_pattern_defeating,250000,0.034579000
pdqsort_pattern_defeating,260000,0.034886000
pdqsort_pattern_defeating,270000,0.040556200
pdqsort_pattern_defeating,280000,0.037506400
pdqsort_pattern_defeating,290000,0.038581400
pdqsort_pattern_defeating,300000,0.041394000
pdqsort_pattern_defeating,310000,0.044004800
pdqsort_pattern_defeating,320000,0.043341600
pdqsort_pattern_defeating,330000,0.049572000
pdqsort_pattern_defeating,340000,0.045864400
pdqsort_pattern_defeating,350000,0.049996600
pdqsort_pattern_defeating,360000,0.051222600
pdqsort_pattern_defeating,370000,0.052529000
pdqsort_pattern_defeating,380000,0.052349800
pdqsort_pattern_defeating,390000,0.053073200
pdqsort_pattern_defeating,400000,0.055975000
pdqsort_pattern_defeating,410000,0.058535000
pdqsort_pattern_defeating,420000,0.064126800
pdqsort_pattern_defeating,430000,0.061210800
pdqsort_pattern_defeating,440000,0.060930000
pdqsort_pattern_defeating,450000,0.062982400
pdqsort_pattern_defeating,460000,0.064916400
pdqsort_pattern_defeating,470000,0.066982600
pdqsort_pattern_defeating,480000,0.069015800
pdqsort_pattern_defeating,490000,0.068918400
pdqsort_pattern_defeating,500000,0.070694200
pdqsort_pattern_defeating,510000,0.071374200
pdqsort_pattern_defeating,520000,0.072934800
pdqsort_pattern_defeating,530000,0.074113200
pdqsort_pattern_defeating,540000,0.076429400
pdqsort_pattern_defeating,550000,0.078294000
pdqsort_pattern_defeating,560000,0.082293400
pdqsort_pattern_defeating,570000,0.085551600
pdqsort_pattern_defeating,580000,0.085714800
pdqsort_pattern_defeating,590000,0.086996200
pdqsort_pattern_defeating,600000,0.083854200
pdqsort_pattern_defeating,610000,0.087261400
pdqsort_pattern_defeating,620000,0.092425400
pdqsort_pattern_defeating,630000,0.094543000
pdqsort_pattern_defeating,640000,0.092595800
pdqsort_pattern_defeating,650000,0.092688000
pdqsort_pattern_defeating,660000,0.096463400
pdqsort_pattern_defeating,670000,0.101526800
pdqsort_pattern_defeating,680000,0.098095600
pdqsort_pattern_defeating,690000,0.099194200
pdqsort_pattern_defeating,700000,0.101474800
pdqsort_pattern_defeating,710000,0.104329800
pdqsort_pattern_defeating,720000,0.109026200
pdqsort_pattern_defeating,730000,0.105029800
pdqsort_pattern_defeating,740000,0.107086200
pdqsort_pattern_defeating,750000,0.109497000
pdqsort_pattern_defeating,760000,0.111300200
pdqsort_pattern_defeating,770000,0.114775400
pdqsort_pattern_defeating,780000,0.111837600
pdqsort_pattern_defeating,790000,0.118890800
pdqsort_pattern_defeating,800000,0.115321000
pdqsort_pattern_defeating,810000,0.119126200
pdqsort_pattern_defeating,820000,0.121078000
pdqsort_pattern_defeating,830000,0.121836800
pdqsort_pattern_defeating,840000,0.124107600
pdqsort_pattern_defeating,850000,0.125285000
pdqsort_pattern_defeating,860000,0.126888400
pdqsort_pattern_defeating,870000,0.129462600
pdqsort_pattern_defeating,880000,0.128553800
pdqsort_pattern_defeating,890000,0.137326600
pdqsort_pattern_defeating,900000,0.134109400
pdqsort_pattern_defeating,910000,0.137702000
pdqsort_pattern_defeating,920000,0.135809800
pdqsort_pattern_defeating,930000,0.139216600
pdqsort_pattern_defeating,940000,0.136896800
pdqsort_pattern_defeating,950000,0.140351800
pdqsort_pattern_defeating,960000,0.139476600
pdqsort_pattern_defeating,970000,0.153575000
pdqsort_pattern_defeating,980000,0.150324800
pdqsort_pattern_defeating,990000,0.145886600
pdqsort_pattern_defeating,1000000,0.152035000
radix_lsd_bytewise,0,0.000000600
radix_lsd_bytewise,10000,0.000088400
radix_lsd_bytewise,20000,0.000359800
radix_lsd_bytewise,30000,0.000367800
radix_lsd_bytewise,40000,0.000553200
radix_lsd_bytewise,50000,0.000787800
radix_lsd_bytewise,60000,0.000794000
radix_lsd_bytewise,70000,0.000919600
radix_lsd_bytewise,80000,0.001315800
radix_lsd_bytewise,90000,0.000990000
radix_lsd_bytewise,100000,0.001269600
radix_lsd_bytewise,110000,0.001583000
radix_lsd_bytewise,120000,0.001864200
radix_lsd_bytewise,130000,0.001749400
radix_lsd_bytewise,140000,0.001603200
radix_lsd_bytewise,150000,0.004043200
radix_lsd_bytewise,160000,0.001748600
radix_lsd_bytewise,170000,0.002376400
radix_lsd_bytewise,180000,0.002419200
radix_lsd_bytewise,190000,0.002569600
radix_lsd_bytewise,200000,0.002732400
radix_lsd_bytewise,210000,0.002745600
radix_lsd_bytewise,220000,0.003131000
radix_lsd_bytewise,230000,0.003045600
radix_lsd_bytewise,240000,0.003156600
radix_lsd_bytewise,250000,0.003334400
radix_lsd_bytewise,260000,0.003089200
radix_lsd_bytewise,270000,0.003370000
radix_lsd_bytewise,280000,0.003221800
radix_lsd_bytewise,290000,0.003282200
radix_lsd_bytewise,300000,0.003512800
radix_lsd_bytewise,310000,0.003754600
radix_lsd_bytewise,320000,0.003579000
radix_lsd_bytewise,330000,0.004424600
radix_lsd_bytewise,340000,0.003890400
radix_lsd_bytewise,350000,0.004637200
radix_lsd_bytewise,360000,0.004159800
radix_lsd_bytewise,370000,0.004429000
radix_lsd_bytewise,380000,0.004306600
radix_lsd_bytewise,390000,0.004555800
radix_lsd_bytewise,400000,0.004738600
radix_lsd_bytewise,410000,0.005967000
radix_lsd_bytewise,420000,0.006078200
radix_lsd_bytewise,430000,0.006019000
radix_lsd_bytewise,440000,0.005077800
radix_lsd_bytewise,450000,0.006145800
radix_lsd_bytewise,460000,0.005945000
radix_lsd_bytewise,470000,0.005732200
radix_lsd_bytewise,480000,0.006516200
radix_lsd_bytewise,490000,0.007165600
radix_lsd_bytewise,500000,0.007345600
radix_lsd_bytewise,510000,0.005843800
radix_lsd_bytewise,520000,0.006610400
radix_lsd_bytewise,530000,0.006338600
radix_lsd_bytewise,540000,0.006098200
radix_lsd_bytewise,550000,0.006455000
radix_lsd_bytewise,560000,0.007004800
radix_lsd_bytewise,570000,0.008357200
radix_lsd_bytewise,580000,0.009110800
radix_lsd_bytewise,590000,0.008762200
radix_lsd_bytewise,600000,0.007258400
radix_lsd_bytewise,610000,0.008905400
radix_lsd_bytewise,620000,0.009657600
radix_lsd_bytewise,630000,0.007700000
radix_lsd_bytewise,640000,0.009726200
radix_lsd_bytewise,650000,0.008670800
radix_lsd_bytewise,660000,0.009986000
radix_lsd_bytewise,670000,0.009208000
radix_lsd_bytewise,680000,0.008097200
radix_lsd_bytewise,690000,0.008636600
radix_lsd_bytewise,700000,0.008635800
radix_lsd_bytewise,710000,0.008378200
radix_lsd_bytewise,720000,0.009199400
radix_lsd_bytewise,730000,0.008675800
