algorithm,size,seconds
quick_3way_pivot_median3_baseline,720000,0.123730400
quick_3way_pivot_median3_baseline,730000,0.121598400
quick_3way_pivot_median3_baseline,740000,0.123018000
quick_3way_pivot_median3_baseline,750000,0.124841600
quick_3way_pivot_median3_baseline,760000,0.126649400
quick_3way_pivot_median3_baseline,770000,0.130524000
quick_3way_pivot_median3_baseline,780000,0.131640000
quick_3way_pivot_median3_baseline,790000,0.132875400
quick_3way_pivot_median3_baseline,800000,0.145353200
quick_3way_pivot_median3_baseline,810000,0.139539000
quick_3way_pivot_median3_baseline,820000,0.133737800
quick_3way_pivot_median3_baseline,830000,0.133692800
quick_3way_pivot_median3_baseline,840000,0.142139000
quick_3way_pivot_median3_baseline,850000,0.146868800
quick_3way_pivot_median3_baseline,860000,0.148801600
quick_3way_pivot_median3_baseline,870000,0.146235800
quick_3way_pivot_median3_baseline,880000,0.154820200
quick_3way_pivot_median3_baseline,890000,0.151102800
quick_3way_pivot_median3_baseline,900000,0.152756000
quick_3way_pivot_median3_baseline,910000,0.154645600
quick_3way_pivot_median3_baseline,920000,0.158158400
quick_3way_pivot_median3_baseline,930000,0.158705200
quick_3way_pivot_median3_baseline,940000,0.160698600
quick_3way_pivot_median3_baseline,950000,0.163965800
quick_3way_pivot_median3_baseline,960000,0.172906200
quick_3way_pivot_median3_baseline,970000,0.174026600
quick_3way_pivot_median3_baseline,980000,0.174939000
quick_3way_pivot_median3_baseline,990000,0.173152000
quick_3way_pivot_median3_baseline,1000000,0.173561600
introsort_best_config,0,0.000001200
introsort_best_config,10000,0.001155400
introsort_best_config,20000,0.002717800
introsort_best_config,30000,0.003369400
introsort_best_config,40000,0.004797800
introsort_best_config,50000,0.005982000
introsort_best_config,60000,0.007658800
introsort_best_config,70000,0.009911800
introsort_best_config,80000,0.010218600
introsort_best_config,90000,0.011797400
introsort_best_config,100000,0.012969200
introsort_best_config,110000,0.015001400
introsort_best_config,120000,0.016064600
introsort_best_config,130000,0.017207000
introsort_best_config,140000,0.018680800
introsort_best_config,150000,0.020718800
introsort_best_config,160000,0.021425600
introsort_best_config,170000,0.024145400
introsort_best_config,180000,0.026958000
introsort_best_config,190000,0.029096800
introsort_best_config,200000,0.028814400
introsort_best_config,210000,0.031968200
introsort_best_config,220000,0.033590000
introsort_best_config,230000,0.032447400
introsort_best_config,240000,0.040570200
introsort_best_config,250000,0.034541600
introsort_best_config,260000,0.036705400
introsort_best_config,270000,0.038619400
introsort_best_config,280000,0.040747000
introsort_best_config,290000,0.041455000
introsort_best_config,300000,0.043804200
introsort_best_config,310000,0.047181400
introsort_best_config,320000,0.047869000
introsort_best_config,330000,0.048300200
introsort_best_config,340000,0.050101000
introsort_best_config,350000,0.050387200
introsort_best_config,360000,0.051536200
introsort_best_config,370000,0.054815800
introsort_best_config,380000,0.057798000
introsort_best_config,390000,0.057346800
introsort_best_config,400000,0.061245000
introsort_best_config,410000,0.061036400
introsort_best_config,420000,0.062823200
introsort_best_config,430000,0.062959200
introsort_best_config,440000,0.066104400
introsort_best_config,450000,0.066272200
introsort_best_config,460000,0.068648000
introsort_best_config,470000,0.069663600
introsort_best_config,480000,0.071581000
introsort_best_config,490000,0.071685200
introsort_best_config,500000,0.076160000
introsort_best_config,510000,0.076425200
introsort_best_config,520000,0.075881400
introsort_best_config,530000,0.082831400
introsort_best_config,540000,0.079954600
introsort_best_config,550000,0.080815200
introsort_best_config,560000,0.084541800
introsort_best_config,570000,0.088357800
introsort_best_config,580000,0.086254800
introsort_best_config,590000,0.089561800
introsort_best_config,600000,0.086703000
introsort_best_config,610000,0.091843200
introsort_best_config,620000,0.092935200
introsort_best_config,630000,0.098686400
introsort_best_config,640000,0.096170000
introsort_best_config,650000,0.096648800
introsort_best_config,660000,0.101743400
introsort_best_config,670000,0.100537200
introsort_best_config,680000,0.103774400
introsort_best_config,690000,0.103276400
introsort_best_config,700000,0.106440400
introsort_best_config,710000,0.111009200
introsort_best_config,720000,0.111888800
introsort_best_config,730000,0.109681600
introsort_best_config,740000,0.113273800
introsort_best_config,750000,0.114221000
introsort_best_config,760000,0.115354600
introsort_best_config,770000,0.116390800
introsort_best_config,780000,0.121829800
introsort_best_config,790000,0.121298600
introsort_best_config,800000,0.127404200
introsort_best_config,810000,0.123046600
introsort_best_config,820000,0.123347000
introsort_best_config,830000,0.121862800
introsort_best_config,840000,0.125143400
introsort_best_config,850000,0.133903400
introsort_best_config,860000,0.138605400
introsort_best_config,870000,0.139495600
introsort_best_config,880000,0.143255800
introsort_best_config,890000,0.139986600
introsort_best_config,900000,0.141965800
introsort_best_config,910000,0.142538400
introsort_best_config,920000,0.141117800
introsort_best_config,930000,0.146900800
introsort_best_config,940000,0.142287400
introsort_best_config,950000,0.145790000
introsort_best_config,960000,0.154372800
introsort_best_config,970000,0.156590000
introsort_best_config,980000,0.153399000
introsort_best_config,990000,0.155546800
introsort_best_config,1000000,0.155023000
