algorithm,size,seconds
quick_hoare_partition,400000,0.060035800
quick_hoare_partition,410000,0.062595400
quick_hoare_partition,420000,0.062981000
quick_hoare_partition,430000,0.066685800
quick_hoare_partition,440000,0.065922000
quick_hoare_partition,450000,0.068057400
quick_hoare_partition,460000,0.067808800
quick_hoare_partition,470000,0.071470000
quick_hoare_partition,480000,0.072753200
quick_hoare_partition,490000,0.081751000
quick_hoare_partition,500000,0.079760800
quick_hoare_partition,510000,0.079697600
quick_hoare_partition,520000,0.082400600
quick_hoare_partition,530000,0.079731000
quick_hoare_partition,540000,0.080291800
quick_hoare_partition,550000,0.086951400
quick_hoare_partition,560000,0.087225400
quick_hoare_partition,570000,0.099794200
quick_hoare_partition,580000,0.090596600
quick_hoare_partition,590000,0.091445600
quick_hoare_partition,600000,0.091647600
quick_hoare_partition,610000,0.097270400
quick_hoare_partition,620000,0.100302400
quick_hoare_partition,630000,0.096987400
quick_hoare_partition,640000,0.099389800
quick_hoare_partition,650000,0.100157800
quick_hoare_partition,660000,0.103867200
quick_hoare_partition,670000,0.105042400
quick_hoare_partition,680000,0.105936800
quick_hoare_partition,690000,0.107857000
quick_hoare_partition,700000,0.118656400
quick_hoare_partition,710000,0.118115600
quick_hoare_partition,720000,0.122180600
quick_hoare_partition,730000,0.125728600
quick_hoare_partition,740000,0.125424200
quick_hoare_partition,750000,0.121222200
quick_hoare_partition,760000,0.128145600
quick_hoare_partition,770000,0.125975000
quick_hoare_partition,780000,0.124150200
quick_hoare_partition,790000,0.131606600
quick_hoare_partition,800000,0.135556400
quick_hoare_partition,810000,0.132322000
quick_hoare_partition,820000,0.134474400
quick_hoare_partition,830000,0.144045200
quick_hoare_partition,840000,0.135290800
quick_hoare_partition,850000,0.136248600
quick_hoare_partition,860000,0.137212400
quick_hoare_partition,870000,0.139405000
quick_hoare_partition,880000,0.149932400
quick_hoare_partition,890000,0.140628000
quick_hoare_partition,900000,0.147462000
quick_hoare_partition,910000,0.141298400
quick_hoare_partition,920000,0.150262000
quick_hoare_partition,930000,0.145746200
quick_hoare_partition,940000,0.148643800
quick_hoare_partition,950000,0.147849200
quick_hoare_partition,960000,0.161762400
quick_hoare_partition,970000,0.158957400
quick_hoare_partition,980000,0.153436800
quick_hoare_partition,990000,0.159474200
quick_hoare_partition,1000000,0.159093600
quick_three_way_partition,0,0.000001200
quick_three_way_partition,10000,0.001520200
quick_three_way_partition,20000,0.002794600
quick_three_way_partition,30000,0.004408800
quick_three_way_partition,40000,0.005390200
quick_three_way_partition,50000,0.007286000
quick_three_way_partition,60000,0.008700800
quick_three_way_partition,70000,0.010439000
quick_three_way_partition,80000,0.011141400
quick_three_way_partition,90000,0.013035800
quick_three_way_partition,100000,0.015111800
quick_three_way_partition,110000,0.015848800
quick_three_way_partition,120000,0.019071200
quick_three_way_partition,130000,0.019171400
quick_three_way_partition,140000,0.021175000
quick_three_way_partition,150000,0.021958600
quick_three_way_partition,160000,0.024278000
quick_three_way_partition,170000,0.025623800
quick_three_way_partition,180000,0.026812400
quick_three_way_partition,190000,0.029694000
quick_three_way_partition,200000,0.029894600
quick_three_way_partition,210000,0.032510000
quick_three_way_partition,220000,0.033242000
quick_three_way_partition,230000,0.035535800
quick_three_way_partition,240000,0.036506600
quick_three_way_partition,250000,0.038157600
quick_three_way_partition,260000,0.041748600
quick_three_way_partition,270000,0.043801400
quick_three_way_partition,280000,0.043018600
quick_three_way_partition,290000,0.045033400
quick_three_way_partition,300000,0.047076600
